actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.01603972353041172
0.036807265132665634,0.01622467115521431
0.03640059754252434,0.016427908092737198
0.03165353089570999,0.01656309701502323
0.03134380280971527,0.01673535630106926
0.03540758043527603,0.016943246126174927
0.04378392547369003,0.01713407039642334
0.04769621789455414,0.01734944060444832
0.05156951770186424,0.018530869856476784
0.0554053820669651,0.01813030242919922
0.05920568108558655,0.018490836024284363
0.06297221034765244,0.01887546479701996
0.06670669466257095,0.019271740689873695
0.0616927295923233,0.019601082429289818
0.05677075311541557,0.01986851915717125
0.060654863715171814,0.020141055807471275
0.05578434467315674,0.020446043461561203
0.055358897894620895,0.020698731765151024
0.0549553744494915,0.02095181681215763
0.06329099088907242,0.021369287744164467
0.05408996343612671,0.02152448147535324
0.05375276505947113,0.021798022091388702
0.0534340925514698,0.02199615351855755
0.05749226361513138,0.022327622398734093
0.052789106965065,0.02248205617070198
0.04816555976867676,0.02263292670249939
0.04797716066241264,0.02287675067782402
0.04780113697052002,0.022998888045549393
0.04327797889709473,0.0231143981218338
0.034467991441488266,0.023132117465138435
0.030145686119794846,0.023160012438893318
0.030245235189795494,0.023190433159470558
0.025985341519117355,0.02317909710109234
0.021785443648695946,0.023147448897361755
0.013283771462738514,0.023008516058325768
0.00925652589648962,0.022800415754318237
0.0052782511338591576,0.022700175642967224
0.0,0.02237999252974987
0.0,0.02212061919271946
0.0,0.02195185422897339
0.0,0.021747253835201263
0.0,0.021452704444527626
0.0,0.02115039713680744
0.0,0.02085946872830391
0.0,0.0206180177628994
0.0,0.02025620825588703
0.0,0.01990628056228161
0.0,0.019642716273665428
0.0,0.0194329172372818
0.0,0.019303670153021812
0.0,0.019202152267098427
0.0,0.019122781231999397
0.0,0.01897130161523819
0.0,0.018901946023106575
0.0,0.018874777480959892
0.0,0.0188152939081192
0.0,0.01882180944085121
0.0,0.018799982964992523
0.00434583704918623,0.018838461488485336
0.004371361341327429,0.018849248066544533
3.77257056243252e-05,0.018800362944602966
0.00012338938540779054,0.0187804214656353
0.004565218463540077,0.018821213394403458
0.0045848689042031765,0.018833814188838005
0.004604618065059185,0.018846187740564346
0.008983494713902473,0.018917299807071686
0.00022497728059533983,0.018845492973923683
0.0,0.018758699297904968
0.0,0.018719473853707314
0.0006255486514419317,0.018727142363786697
0.0006953190895728767,0.01871824823319912
0.005121865775436163,0.01876114495098591
0.013844513334333897,0.018900560215115547
0.026806458830833435,0.01914648339152336
0.03959300369024277,0.019302796572446823
0.0522129125893116,0.019639620557427406
0.055955447256565094,0.020224258303642273
0.068384550511837,0.020679578185081482
0.07194569706916809,0.02117087133228779
0.07548440247774124,0.02169373258948326
0.07900197058916092,0.02221614494919777
0.08685865998268127,0.022840630263090134
0.09027684479951859,0.023425880819559097
0.10239865630865097,0.02414572611451149
0.10566780716180801,0.02484411932528019
0.10457056760787964,0.025395750999450684
0.10788610577583313,0.026262613013386726
0.11555157601833344,0.03928995132446289
0.1177254244685173,0.028313729912042618
0.12101320922374725,0.02899250015616417
0.1199360117316246,0.02958657033741474
0.1189139261841774,0.030480284243822098
0.11794482916593552,0.03096163086593151
0.11266764253377914,0.0315297432243824
0.11185886710882187,0.03209398686885834
0.11109444499015808,0.03263407200574875
0.11037267744541168,0.03321433812379837
0.1053328812122345,0.03365924954414368
0.1003929004073143,0.034112948924303055
0.09990750998258591,0.034535106271505356
0.09073549509048462,0.03484851121902466
0.08607277274131775,0.035149239003658295
0.09021172672510147,0.03553934395313263
0.08995082974433899,0.03586908429861069
0.0897115096449852,0.03621679171919823
0.08949293196201324,0.03654211759567261
0.084935262799263,0.03680883347988129
0.0804571658372879,0.03703580051660538
0.076055146753788,0.03722648695111275
0.07172585278749466,0.037384290248155594
0.05874837189912796,0.03739422187209129
0.04595768824219704,0.037305865436792374
0.028987040743231773,0.03707148879766464
0.016605980694293976,0.03677068278193474
0.004385244566947222,0.03640790283679962
0.0,0.03587383031845093
0.0,0.0353693887591362
0.0,0.034670792520046234
0.0,0.03392479196190834
0.0,0.03320736810564995
0.0,0.03238272666931152
0.0,0.03139128163456917
0.0,0.030641043558716774
0.0,0.029562221840023994
0.0,0.028732500970363617
0.0,0.027578439563512802
0.0,0.02677660621702671
0.0,0.025853000581264496
0.0,0.024998042732477188
0.0,0.02403279021382332
0.0,0.023203179240226746
0.0,0.022385356947779655
0.0,0.02167009748518467
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.02029683068394661
0.12619176506996155,0.021137090399861336
0.12454888224601746,0.021942798048257828
0.12733981013298035,0.02285473421216011
0.13014298677444458,0.023700324818491936
0.13295802474021912,0.024613097310066223
0.13142582774162292,0.025389835238456726
0.12560679018497467,0.02622043527662754
0.11991753429174423,0.02685098722577095
0.11435303092002869,0.02749151550233364
0.11326633393764496,0.028232626616954803
0.10787437111139297,0.028761958703398705
0.09823545813560486,0.02928752452135086
0.08876428008079529,0.029843134805560112
0.07945390045642853,0.030031142756342888
0.0790146067738533,0.0303284153342247
0.06552409380674362,0.030517876148223877
0.05223998799920082,0.030587751418352127
0.043511372059583664,0.03071925789117813
0.034910351037979126,0.03063431940972805
0.030790193006396294,0.030657125636935234
0.013649213127791882,0.030556973069906235
0.0011017514625564218,0.030343592166900635
0.0,0.030042894184589386
0.0,0.02969706617295742
0.0,0.029337650164961815
0.0,0.028766386210918427
0.0,0.028206510469317436
0.0,0.027540381997823715
0.0,0.026818949729204178
0.0,0.026087218895554543
0.0,0.025627501308918
0.0,0.02453329786658287
0.0,0.024205386638641357
0.0,0.023485694080591202
0.0,0.02272557094693184
0.0,0.02211984246969223
0.0,0.020942091941833496
0.0,0.020290829241275787
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.019325803965330124
0.10773059725761414,0.02011570893228054
0.10635451227426529,0.020806875079870224
0.10940064489841461,0.02153174579143524
0.10808811336755753,0.02225733920931816
0.10683674365282059,0.022951064631342888
0.11000321805477142,0.02358347922563553
0.11316585540771484,0.024310193955898285
0.11632522940635681,0.02506900392472744
0.11512286216020584,0.025750024244189262
0.11833737045526505,0.026433611288666725
0.11283013969659805,0.027147285640239716
0.10743949562311172,0.027757305651903152
0.10216087847948074,0.028311779722571373
0.0926305279135704,0.02882847562432289
0.08762233704328537,0.029231412336230278
0.07835110276937485,0.02962697669863701
0.06923138350248337,0.02991040237247944
0.06025686860084534,0.03012923337519169
0.05142148584127426,0.03027324192225933
0.047077324241399765,0.03036165051162243
0.042799390852451324,0.030446207150816917
0.03858470916748047,0.03049623593688011
0.030071387067437172,0.030482718721032143
0.021676471456885338,0.03041730262339115
0.013393811881542206,0.030278677120804787
0.005218602251261473,0.03023621439933777
0.0015052618691697717,0.02986203320324421
0.0,0.02965453639626503
0.0,0.029317690059542656
0.0,0.02895832620561123
0.0,0.028495201840996742
0.0,0.028040675446391106
0.0,0.02756832353770733
0.0,0.026873596012592316
0.0,0.026337778195738792
0.0,0.02589445374906063
0.0,0.02499351277947426
0.0,0.024433212354779243
0.0,0.023643843829631805
0.0,0.022600384429097176
0.0,0.022057509049773216
0.0,0.02142205275595188
0.0,0.020384635776281357
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
